Rank,Task,ID,Name,Similarity,z-score,p-adjusted
3259,Phenotype,HP:0010937,Abnormal nasal skeleton morphology,0.05229427818024579,0.28563469461851587,1
3260,Phenotype,HP:0030310,Upper extremity joint dislocation,0.05228370078856803,0.2854527568393916,1
3261,Phenotype,HP:0009107,Abnormal ossification involving the femoral head and neck,0.05225619459065034,0.2849796329621864,1
3262,Disease,MONDO:0016056,isolated congenital microcephaly,0.05225501775350683,0.28495939062430153,1
3263,Phenotype,HP:0002656,Epiphyseal dysplasia,0.05219398379955442,0.28390956828893077,1
3264,Phenotype,HP:0004374,Hemiplegia/hemiparesis,0.05218164219188326,0.2836972848868482,1
3265,Phenotype,HP:0008628,Abnormality of the stapes,0.052133144857516966,0.28286310028095846,1
3266,Biological Process,GO:0009299,mRNA transcription,0.05213203534881594,0.2828440160345645,1
3267,Biological Process,GO:0009261,ribonucleotide catabolic process,0.05211999969247261,0.2826369951874483,1
3268,Biological Process,GO:0009166,nucleotide catabolic process,0.05211403774496093,0.28253444594633326,1
3269,Phenotype,HP:0002591,Polyphagia,0.05211370594425191,0.28252873876577783,1
3270,Biological Process,GO:0007219,Notch signaling pathway,0.05207337631406672,0.28183504380086255,1
3271,Phenotype,HP:0001971,Hypersplenism,0.052064206091544385,0.28167731021486914,1
3271,Phenotype,HP:0025409,Abnormal spleen physiology,0.052064206091544385,0.28167731021486914,1
3273,Biological Process,GO:0033344,cholesterol efflux,0.05205762243541867,0.2815640671951794,1
3274,Biological Process,GO:0038127,ERBB signaling pathway,0.0520550653524654,0.2815200837626161,1
3275,Phenotype,HP:0005406,Recurrent bacterial skin infections,0.052044937490206555,0.2813458781717873,1
3276,Biological Process,GO:0170039,proteinogenic amino acid metabolic process,0.05203621780416767,0.28119589409623197,1
3277,Biological Process,GO:0051205,protein insertion into membrane,0.05202419064725616,0.2809890194446805,1
3278,Disease,MONDO:0005495,adrenal gland disorder,0.05200257896268057,0.28061728489852705,1
3279,Biological Process,GO:1903828,negative regulation of protein localization,0.05199695589041031,0.2805205645243674,1
3280,Biological Process,GO:0071625,vocalization behavior,0.051996028207481726,0.28050460779544023,1
3281,Biological Process,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,0.05197894838318429,0.28021082409193576,1
3282,Biological Process,GO:0036152,phosphatidylethanolamine acyl-chain remodeling,0.051896131432631165,0.27878632053600094,1
3283,Phenotype,HP:0012189,Hodgkin lymphoma,0.051879765088273966,0.2785048091355114,1
3284,Phenotype,HP:0012304,Hypoplastic aortic arch,0.051870993462615145,0.27835393166587663,1
3285,Phenotype,HP:0002705,"High, narrow palate",0.05184516150382179,0.27790960575297924,1
3286,Phenotype,HP:0001036,Parakeratosis,0.051787086336408716,0.2769106764041092,1
3287,Phenotype,HP:0030353,Decreased serum insulin-like growth factor 1,0.05178086836117923,0.27680372332547065,1
3288,Biological Process,GO:0031960,response to corticosteroid,0.05175366088382549,0.2763357376295525,1
3289,Phenotype,HP:0033479,Abnormal circulating bilirubin concentration,0.05175118145947566,0.2762930899737354,1
3290,Biological Process,GO:0051216,cartilage development,0.05174755290028954,0.27623067647711397,1
3291,Phenotype,HP:0031292,Cutaneous abscess,0.05172620553873042,0.2758634884528304,1
3292,Phenotype,HP:0030532,Visual acuity test abnormality,0.05168523046830764,0.27515869151051253,1
3293,Biological Process,GO:0051348,negative regulation of transferase activity,0.05168479649411506,0.2751512268818781,1
3294,Phenotype,HP:0000418,Narrow nasal ridge,0.05166838862949619,0.27486900130681435,1
3295,Biological Process,GO:0033044,regulation of chromosome organization,0.05153572987852917,0.2725871874846889,1
3296,Phenotype,HP:0001519,Disproportionate tall stature,0.051519895463119636,0.27231482559613374,1
3297,Disease,MONDO:0800066,polydactyly-syndactyly-triphalangism,0.05150975100328237,0.27214033451653336,1
3298,Biological Process,GO:0031648,protein destabilization,0.05149823528393349,0.2719422569122258,1
3299,Disease,MONDO:0015161,multiple congenital anomalies/dysmorphic syndrome without intellectual disability,0.05149805043280298,0.2719390773567003,1
3300,Phenotype,HP:0002728,Chronic mucocutaneous candidiasis,0.05145878197508158,0.27126363522454494,1
3301,Phenotype,HP:0001737,Pancreatic cysts,0.05142861420390832,0.27074473061596027,1
3302,Biological Process,GO:0042908,xenobiotic transport,0.051370531201291425,0.26974566649666426,1
3303,Phenotype,HP:0010984,Digenic inheritance,0.05136465830646575,0.26964464901767077,1
3304,Phenotype,HP:0100777,Exostoses,0.05135247933595277,0.26943516307683996,1
3305,Biological Process,GO:0061098,positive regulation of protein tyrosine kinase activity,0.05131346855954555,0.2687641532251041,1
3306,Biological Process,GO:0090235,regulation of metaphase plate congression,0.0513002684388324,0.26853710285958027,1
3307,Phenotype,HP:0002230,Generalized hirsutism,0.05128302425915643,0.2682404921403551,1
3308,Phenotype,HP:0001808,Fragile nails,0.051254151600101494,0.26774386427349506,1
3309,Biological Process,GO:0043331,response to dsRNA,0.05123801501339942,0.2674663048489542,1
3310,Phenotype,HP:0002842,Recurrent Burkholderia cepacia infections,0.051232840890010234,0.2673773066774746,1
3311,Biological Process,GO:0010498,proteasomal protein catabolic process,0.051232507409425865,0.2673715706020082,1
3312,Phenotype,HP:0002414,Spina bifida,0.05123016889858978,0.26733134674711684,1
3313,Biological Process,GO:0001890,placenta development,0.05122778976718945,0.267290424193012,1
3314,Phenotype,HP:0100707,Abnormal astrocyte morphology,0.05120807567682384,0.2669513294588994,1
3315,Biological Process,GO:0048469,cell maturation,0.05118999001512481,0.2666402447204535,1
3316,Biological Process,GO:1901343,negative regulation of vasculature development,0.05111759627422097,0.26539502691593175,1
3317,Phenotype,HP:0012504,Abnormal size of pituitary gland,0.0511143110970258,0.26533851980518763,1
3318,Phenotype,HP:0010743,Short metatarsal,0.05109426758015023,0.26499375872823433,1
3319,Phenotype,HP:0011794,Embryonal renal neoplasm,0.05108648069902488,0.26485981948296367,1
3320,Biological Process,GO:1990869,cellular response to chemokine,0.05107545723640694,0.26467020900354976,1
3320,Biological Process,GO:1990868,response to chemokine,0.05107545723640694,0.26467020900354976,1
3322,Biological Process,GO:1901018,positive regulation of potassium ion transmembrane transporter activity,0.051063368897338646,0.26446228198048116,1
3323,Biological Process,GO:0043502,regulation of muscle adaptation,0.05106147675460648,0.26442973593728225,1
3324,Biological Process,GO:1903050,regulation of proteolysis involved in protein catabolic process,0.0510544542532233,0.2643089445035832,1
3325,Phenotype,HP:0030047,Abnormal lateral ventricle morphology,0.05102489805866539,0.26380055939683333,1
3326,Biological Process,GO:0070252,actin-mediated cell contraction,0.05102183594952059,0.2637478891966352,1
3327,Phenotype,HP:0002904,Hyperbilirubinemia,0.05101125040672394,0.26356581121314737,1
3328,Biological Process,GO:0046653,tetrahydrofolate metabolic process,0.050981061422267104,0.263046541722764,1
3329,Biological Process,GO:0001704,formation of primary germ layer,0.05092765360154139,0.2621278936678624,1
3330,Phenotype,HP:0000150,Gonadoblastoma,0.050923317909404964,0.26205331704043855,1
3331,Phenotype,HP:0010827,Abnormal seventh cranial physiology,0.05092253917587164,0.26203992233464535,1
3332,Biological Process,GO:0034502,protein localization to chromosome,0.05090744973800876,0.2617803745277149,1
3333,Biological Process,GO:0051055,negative regulation of lipid biosynthetic process,0.05087456243411059,0.26121469224848154,1
3334,Phenotype,HP:0002748,Rickets,0.050864522374949095,0.2610419969260647,1
3335,Biological Process,GO:0009124,nucleoside monophosphate biosynthetic process,0.050849835087987794,0.2607893663671795,1
3336,Phenotype,HP:0011482,Abnormal lacrimal gland morphology,0.05084809979616878,0.2607595182581841,1
3337,Phenotype,HP:0000086,Ectopic kidney,0.0508316249591555,0.26047614071588,1
3338,Biological Process,GO:0140861,DNA repair-dependent chromatin remodeling,0.05080564834606838,0.2600293266582915,1
3339,Phenotype,HP:0006958,Abnormal auditory evoked potentials,0.05076738244162837,0.25937112907214777,1
3340,Biological Process,GO:0015914,phospholipid transport,0.050680184416949214,0.2578712682900694,1
3341,Phenotype,HP:0010535,Sleep apnea,0.050655941661463144,0.2574542776720266,1
3342,Phenotype,HP:0000130,Abnormality of the uterus,0.05063485642374144,0.25709159834235196,1
3343,Biological Process,GO:0086091,regulation of heart rate by cardiac conduction,0.05063014906878893,0.2570106288810991,1
3344,Biological Process,GO:0009167,purine ribonucleoside monophosphate metabolic process,0.05058753861647336,0.2562777023432572,1
3345,Biological Process,GO:0032925,regulation of activin receptor signaling pathway,0.05058221514089256,0.25618613522029343,1
3346,Phenotype,HP:0011001,Increased bone mineral density,0.050573386655952235,0.256034279735311,1
3347,Phenotype,HP:0030517,Heteronymous hemianopia,0.0505598312147677,0.25580111763454944,1
3347,Phenotype,HP:0030521,Bitemporal hemianopia,0.0505598312147677,0.25580111763454944,1
3349,Phenotype,HP:0002878,Respiratory failure,0.05052114713593481,0.2551357271862477,1
3350,Phenotype,HP:0000751,Personality changes,0.05051148892703128,0.25496959992805784,1
3351,Biological Process,GO:0070646,protein modification by small protein removal,0.050510031766489494,0.25494453585168847,1
3352,Biological Process,GO:0046660,female sex differentiation,0.05050589434312691,0.2548733695716813,1
3353,Phenotype,HP:0002378,Hand tremor,0.050497262025586354,0.2547248882891618,1
3354,Biological Process,GO:0170038,proteinogenic amino acid biosynthetic process,0.05046876596058525,0.25423473807651675,1
3354,Biological Process,GO:0170034,L-amino acid biosynthetic process,0.05046876596058525,0.25423473807651675,1
3356,Biological Process,GO:0045445,myoblast differentiation,0.050468260172320756,0.25422603820074846,1
3357,Disease,MONDO:0021248,nervous system neoplasm,0.050413352875622874,0.2532815982175022,1
3358,Phenotype,HP:0004692,4-5 toe syndactyly,0.05038642397545068,0.2528184042240443,1
3359,Biological Process,GO:0046434,organophosphate catabolic process,0.050370134828362834,0.25253822066506504,1
3360,Phenotype,HP:0009004,Hypoplasia of the musculature,0.05035968665894197,0.2523585055899068,1
3361,Biological Process,GO:0071407,cellular response to organic cyclic compound,0.05033939831715872,0.2520095333707991,1
3362,Phenotype,HP:0008800,Limited hip movement,0.05033164658024014,0.2518761986279543,1
3363,Biological Process,GO:1902116,negative regulation of organelle assembly,0.0503157697990303,0.25160310802102936,1
3364,Biological Process,GO:0015740,C4-dicarboxylate transport,0.05031294898985805,0.251554588331888,1
3365,Biological Process,GO:0045185,maintenance of protein location,0.0503006419604477,0.25134289969760537,1
3366,Phenotype,HP:0034391,Elbow contracture,0.050299855024564244,0.2513293639062391,1
3367,Phenotype,HP:0009237,Short 5th finger,0.05028865621418943,0.25113673733529424,1
3368,Disease,MONDO:0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,0.05028712830283033,0.25111045630043777,1
3369,Phenotype,HP:0012721,Venous malformation,0.050271885496648516,0.2508482704621112,1
3370,Phenotype,HP:0100571,Cardiac diverticulum,0.05023428531365315,0.25020152370286725,1
3371,Disease,MONDO:0016333,familial dilated cardiomyopathy,0.050219572768613885,0.24994845868917973,1
3371,Disease,MONDO:0005021,dilated cardiomyopathy,0.050219572768613885,0.24994845868917973,1
3373,Disease,MONDO:0005059,leukemia,0.05020294520495838,0.2496624541527219,1
3374,Biological Process,GO:0003170,heart valve development,0.0501967947856552,0.24955666307843863,1
3374,Biological Process,GO:0003179,heart valve morphogenesis,0.0501967947856552,0.24955666307843863,1
3376,Biological Process,GO:0055002,striated muscle cell development,0.05016226315593397,0.24896269736246415,1
3376,Biological Process,GO:0030239,myofibril assembly,0.05016226315593397,0.24896269736246415,1
3378,Biological Process,GO:0072528,pyrimidine-containing compound biosynthetic process,0.05010752124376194,0.24802110209691874,1
3379,Phenotype,HP:0005474,Decreased calvarial ossification,0.050101478035539326,0.24791715512054643,1
3380,Biological Process,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,0.05009894792881353,0.2478736356960359,1
3381,Biological Process,GO:0044060,regulation of endocrine process,0.05009230769018935,0.24775941942184054,1
3382,Phenotype,HP:0004312,Abnormal reticulocyte morphology,0.050088893000869605,0.2477006846212242,1
3383,Biological Process,GO:0098659,inorganic cation import across plasma membrane,0.05008073430158466,0.2475603498701185,1
3383,Biological Process,GO:0099587,inorganic ion import across plasma membrane,0.05008073430158466,0.2475603498701185,1
3385,Phenotype,HP:0030588,Abnormal visual field test,0.05001138827147833,0.2463675546051797,1
3386,Phenotype,HP:0032559,Short sperm flagella,0.05000235189793867,0.24621212330574124,1
3387,Biological Process,GO:0001101,response to acid chemical,0.04999247306785026,0.24604220122462836,1
3388,Phenotype,HP:0011335,Frontal hirsutism,0.04997538035681581,0.24574819586115482,1
3389,Phenotype,HP:0004381,Supravalvular aortic stenosis,0.049877625682319904,0.24406675407298667,1
3390,Phenotype,HP:0100769,Synovitis,0.0498725637925479,0.24397968639020176,1
3391,Phenotype,HP:0004422,Biparietal narrowing,0.04986860393259607,0.24391157431236368,1
3392,Phenotype,HP:0000142,Abnormal vagina morphology,0.0498527412328994,0.24363872591630817,1
3393,Biological Process,GO:0046794,transport of virus,0.04983266108219586,0.24329333471450884,1
3394,Biological Process,GO:0032781,positive regulation of ATP-dependent activity,0.049830573231203656,0.24325742236633865,1
3395,Biological Process,GO:0035082,axoneme assembly,0.0498264249922844,0.24318607005196485,1
3396,Biological Process,GO:0019395,fatty acid oxidation,0.049816147116380605,0.2430092841322391,1
3397,Phenotype,HP:0002840,Lymphadenitis,0.04981603994670092,0.24300744074644934,1
3398,Phenotype,HP:0032140,Decreased specific antibody response to vaccination,0.04980450827719274,0.24280908878938554,1
3399,Biological Process,GO:0051046,regulation of secretion,0.04978839343123265,0.24253190331925925,1
3400,Disease,MONDO:0016660,autosomal recessive primary microcephaly,0.04961196291897374,0.23949718771563405,1
3401,Phenotype,HP:0000162,Glossoptosis,0.049610576873758916,0.2394733468675466,1
3402,Biological Process,GO:0001937,negative regulation of endothelial cell proliferation,0.049605111482116104,0.23937933869919745,1
3403,Biological Process,GO:0034248,regulation of amide metabolic process,0.04960344394625271,0.2393506560351874,1
3404,Phenotype,HP:0040084,Abnormal circulating renin,0.049587822862973696,0.23908196359324294,1
3405,Phenotype,HP:0008187,Absence of secondary sex characteristics,0.04957345834411664,0.23883488484843882,1
3406,Phenotype,HP:0025352,Typically de novo,0.049569274748417325,0.23876292437524504,1
3407,Phenotype,HP:0007401,Macular atrophy,0.04954657127073725,0.23837241030208306,1
3408,Biological Process,GO:0106058,positive regulation of calcineurin-mediated signaling,0.04954557519392078,0.23835527715533505,1
3408,Biological Process,GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,0.04954557519392078,0.23835527715533505,1
3410,Phenotype,HP:0100625,Enlarged thorax,0.04953310358569929,0.23814075766215065,1
3411,Disease,MONDO:0056803,sulfur metabolism disease,0.049465537839565754,0.2369785843995059,1
3412,Biological Process,GO:0010745,negative regulation of macrophage derived foam cell differentiation,0.049410267700564114,0.23602790330078147,1
3413,Biological Process,GO:0030970,"retrograde protein transport, ER to cytosol",0.04939449537877871,0.2357566094615542,1
3413,Biological Process,GO:1903513,endoplasmic reticulum to cytosol transport,0.04939449537877871,0.2357566094615542,1
3415,Biological Process,GO:1901659,glycosyl compound biosynthetic process,0.049369523929353454,0.23532708485016063,1
3416,Phenotype,HP:0008684,Aplasia/hypoplasia of the uterus,0.04936190201923896,0.23519598320987323,1
3417,Biological Process,GO:1900101,regulation of endoplasmic reticulum unfolded protein response,0.049328176776873955,0.23461588786281148,1
3418,Biological Process,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",0.04932650740738309,0.23458717365925746,1
3419,Biological Process,GO:0045661,regulation of myoblast differentiation,0.04932471116353643,0.2345562771371106,1
3420,Phenotype,HP:0002777,Tracheal stenosis,0.049316236309468575,0.2344105043252037,1
3421,Phenotype,HP:0000041,Chordee,0.04931199081304749,0.2343374791207238,1
3422,Phenotype,HP:0002763,Abnormal cartilage morphology,0.04931014911204479,0.23430580070694743,1
3423,Phenotype,HP:0005264,Abnormality of the gallbladder,0.04926790593551811,0.23357919154331203,1
3424,Phenotype,HP:0410134,Physical urticaria,0.04921383993241901,0.23264922233827057,1
3425,Phenotype,HP:0000055,Abnormal female external genitalia morphology,0.04915437511730858,0.23162639017635123,1
3426,Phenotype,HP:0200026,Ocular pain,0.049137234417214404,0.2313315593709148,1
3427,Phenotype,HP:0003554,Type 2 muscle fiber atrophy,0.04913721864977583,0.23133128816106982,1
3428,Phenotype,HP:0033222,Decreased CD4:CD8 ratio,0.049122058841631455,0.2310705299411074,1
3429,Disease,MONDO:0020242,hereditary macular dystrophy,0.0490892516989192,0.2305062264846104,1
3430,Biological Process,GO:0032369,negative regulation of lipid transport,0.049024026726232295,0.22938431599517925,1
3431,Biological Process,GO:1903020,positive regulation of glycoprotein metabolic process,0.04901967193923096,0.22930941092408796,1
3432,Biological Process,GO:0030323,respiratory tube development,0.04899787201687811,0.22893443856995838,1
3432,Biological Process,GO:0030324,lung development,0.04899787201687811,0.22893443856995838,1
3434,Biological Process,GO:0060047,heart contraction,0.04899525083230438,0.22888935254926943,1
3435,Phenotype,HP:0006970,Periventricular leukomalacia,0.0489933448077271,0.22885656772961716,1
3436,Phenotype,HP:0003292,Decreased serum leptin,0.0489581102132296,0.2282505105780511,1
3437,Phenotype,HP:0012093,Abnormality of endocrine pancreas physiology,0.04895541587728525,0.22820416630785062,1
3438,Phenotype,HP:0003112,Abnormal circulating amino acid concentration,0.0488358846761664,0.2261481545867991,1
3439,Phenotype,HP:0007266,Cerebral dysmyelination,0.048829764684656274,0.2260428868896642,1
3440,Biological Process,GO:0061028,establishment of endothelial barrier,0.048823220347471885,0.2259303201804563,1
3441,Biological Process,GO:0060324,face development,0.04879461351629255,0.2254382647199881,1
3442,Disease,MONDO:0018997,Noonan syndrome,0.048773820709002824,0.22508061537738058,1
3443,Phenotype,HP:0010628,Facial palsy,0.04876856892918069,0.22499028146648853,1
3444,Phenotype,HP:0011167,Focal tonic seizure,0.04875550197758527,0.22476552169341568,1
3445,Disease,MONDO:0000473,arterial disorder,0.04872723825130276,0.22427936785263192,1
3446,Phenotype,HP:0030215,Inappropriate crying,0.04869202980634291,0.22367376048953447,1
3447,Biological Process,GO:0002446,neutrophil mediated immunity,0.04867101201616586,0.2233122412999829,1
3448,Biological Process,GO:0033233,regulation of protein sumoylation,0.04865999649134656,0.2231227673556903,1
3449,Phenotype,HP:0003107,Abnormal circulating cholesterol concentration,0.04864701955258377,0.22289955585986396,1
3450,Phenotype,HP:0040049,Macular edema,0.04863163420077443,0.22263491814722985,1
3451,Phenotype,HP:0001923,Reticulocytosis,0.04861866346699806,0.22241181338106636,1
3452,Phenotype,HP:0031850,Abnormal hematocrit,0.048614408978529644,0.22233863350772567,1
3453,Biological Process,GO:0009190,cyclic nucleotide biosynthetic process,0.0485975882565064,0.2220493065260453,1
3454,Biological Process,GO:0044843,cell cycle G1/S phase transition,0.04857823572370712,0.22171643080912026,1
3455,Phenotype,HP:0012324,Myeloid leukemia,0.04857762136024968,0.2217058633718515,1
3456,Biological Process,GO:0018126,protein hydroxylation,0.04855021859317055,0.22123451857002088,1
3457,Phenotype,HP:0002505,Loss of ambulation,0.04854736667032056,0.22118546370608386,1
3458,Phenotype,HP:0000045,Abnormal scrotum morphology,0.04853593659061761,0.22098885915746527,1
3459,Phenotype,HP:0012410,Pure red cell aplasia,0.04853205460561272,0.2209220865776175,1
3460,Phenotype,HP:0000189,Narrow palate,0.048527121342813895,0.220837231359545,1
3461,Phenotype,HP:0031094,Abnormal breast physiology,0.04849474219466399,0.2202802896782874,1
3461,Phenotype,HP:0100829,Galactorrhea,0.04849474219466399,0.2202802896782874,1
3463,Biological Process,GO:0010884,positive regulation of lipid storage,0.04845752693541705,0.21964016384923635,1
3464,Phenotype,HP:0012764,Orthopnea,0.048456684466129496,0.2196256728484464,1
3465,Disease,MONDO:0037940,inherited auditory system disease,0.04842113806002779,0.2190142523414802,1
3465,Disease,MONDO:0002409,auditory system disorder,0.04842113806002779,0.2190142523414802,1
3465,Disease,MONDO:0005365,hearing loss disorder,0.04842113806002779,0.2190142523414802,1
3465,Disease,MONDO:0021945,hearing disorder,0.04842113806002779,0.2190142523414802,1
3469,Phenotype,HP:0100592,Peritoneal abscess,0.048414013285460245,0.2188917017447857,1
3470,Phenotype,HP:0002257,Chronic rhinitis,0.04841092733606134,0.21883862147724606,1
3471,Phenotype,HP:0001946,Ketosis,0.048372257975935584,0.21817348419995006,1
3472,Phenotype,HP:0000891,Cervical ribs,0.048366756554882984,0.2180788563031272,1
3473,Biological Process,GO:0034139,regulation of toll-like receptor 3 signaling pathway,0.0483660135376065,0.2180660759393804,1
3474,Phenotype,HP:0012622,Chronic kidney disease,0.04835838655665181,0.21793488707745734,1
3475,Biological Process,GO:0038083,peptidyl-tyrosine autophosphorylation,0.04835087139443883,0.21780562156811034,1
3476,Biological Process,GO:0070102,interleukin-6-mediated signaling pathway,0.04833092684949081,0.21746256287046195,1
3477,Biological Process,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,0.04831748082471443,0.21723128280063073,1
3478,Biological Process,GO:1903311,regulation of mRNA metabolic process,0.0483097131213962,0.21709767342568562,1
3479,Phenotype,HP:0000768,Pectus carinatum,0.048308594616516376,0.21707843443936697,1
3480,Biological Process,GO:0045920,negative regulation of exocytosis,0.048289589696451696,0.21675153787976678,1
3481,Biological Process,GO:0060429,epithelium development,0.048274523281832904,0.2164923860870925,1
3482,Biological Process,GO:0086005,ventricular cardiac muscle cell action potential,0.04826293376818336,0.21629303917447293,1
3483,Biological Process,GO:0071276,cellular response to cadmium ion,0.04822935696913844,0.2157154971457343,1
3484,Biological Process,GO:0000305,response to oxygen radical,0.04820638621662965,0.2153203857776783,1
3485,Disease,MONDO:0020159,congenital entropion,0.048205875417641875,0.215311599714323,1
3485,Disease,MONDO:0001519,entropion,0.048205875417641875,0.215311599714323,1
3487,Phenotype,HP:0002823,Abnormal femur morphology,0.04819371304852138,0.21510239932786804,1
3488,Phenotype,HP:0006467,Limited shoulder movement,0.048183798254248345,0.21493185864019515,1
3489,Biological Process,GO:1903146,regulation of autophagy of mitochondrion,0.04816822543297883,0.2146639963351211,1
3490,Biological Process,GO:0045606,positive regulation of epidermal cell differentiation,0.048161427710567084,0.21454707124088476,1
3490,Biological Process,GO:0045684,positive regulation of epidermis development,0.048161427710567084,0.21454707124088476,1
3492,Phenotype,HP:0000363,Abnormal earlobe morphology,0.04815668157460662,0.21446543472194177,1
3493,Phenotype,HP:0012548,Fatty replacement of skeletal muscle,0.04815426507318643,0.2144238693800282,1
3494,Biological Process,GO:0045010,actin nucleation,0.048147592987159205,0.21430910531050126,1
3495,Biological Process,GO:1903530,regulation of secretion by cell,0.0481343797526439,0.2140818293793453,1
3496,Biological Process,GO:0070633,transepithelial transport,0.04811856056457209,0.21380972941056128,1
3497,Biological Process,GO:1903670,regulation of sprouting angiogenesis,0.04808044792216393,0.21315416802760898,1
3498,Biological Process,GO:0043523,regulation of neuron apoptotic process,0.0480771592700614,0.21309760114627616,1
3499,Phenotype,HP:0011760,Pituitary growth hormone cell adenoma,0.04804169194157937,0.21248754082402663,1
3500,Phenotype,HP:0003417,Coronal cleft vertebrae,0.048026232869517904,0.21222163507676198,1
3501,Phenotype,HP:0006101,Finger syndactyly,0.04802204451925596,0.21214959282210522,1
3502,Phenotype,HP:0007099,Chiari type I malformation,0.048013909427820134,0.21200966414082936,1
3503,Biological Process,GO:0006851,mitochondrial calcium ion transmembrane transport,0.04801120037040929,0.21196306665216064,1
3504,Biological Process,GO:0032006,regulation of TOR signaling,0.04800672399937567,0.21188607025936312,1
3505,Biological Process,GO:0032480,negative regulation of type I interferon production,0.04799046499591886,0.21160640518976695,1
3506,Biological Process,GO:0006359,regulation of transcription by RNA polymerase III,0.04797588724201296,0.21135565866821793,1
3507,Phenotype,HP:0500183,Abnormal CSF carboxylic acid concentration,0.04795945907142829,0.21107308381779094,1
3508,Biological Process,GO:1901623,regulation of lymphocyte chemotaxis,0.04794925530905403,0.21089757269731416,1
3509,Disease,MONDO:0019716,overgrowth syndrome,0.047948785627498935,0.21088949387962141,1
3510,Phenotype,HP:0002171,Gliosis,0.04794807170229942,0.21087721391786737,1
3511,Disease,MONDO:0100473,disorder of peptide and amine metabolism,0.04793987629856067,0.21073624782710693,1
3512,Phenotype,HP:0012505,Enlarged pituitary gland,0.047932408898772816,0.21060780386146535,1
3513,Biological Process,GO:0044793,negative regulation by host of viral process,0.04789603137967502,0.2099820876890538,1
3514,Biological Process,GO:0006662,glycerol ether metabolic process,0.04789008362632918,0.20987978259650475,1
3514,Biological Process,GO:0046485,ether lipid metabolic process,0.04789008362632918,0.20987978259650475,1
3516,Phenotype,HP:0006758,Malignant genitourinary tract tumor,0.04785118842329583,0.20921076067937588,1
3517,Phenotype,HP:0100590,Rectal fistula,0.047845497480597854,0.20911287289123895,1
3518,Biological Process,GO:0009181,purine ribonucleoside diphosphate catabolic process,0.04783530232914557,0.2089375098840275,1
3518,Biological Process,GO:0009137,purine nucleoside diphosphate catabolic process,0.04783530232914557,0.2089375098840275,1
3520,Phenotype,HP:0100798,Fingernail dysplasia,0.04782870018778407,0.2088239489066741,1
3521,Phenotype,HP:0000122,Unilateral renal agenesis,0.04781408131049458,0.20857249503710318,1
3522,Biological Process,GO:0044839,cell cycle G2/M phase transition,0.047814006461245784,0.2085712075830209,1
3523,Biological Process,GO:0140888,interferon-mediated signaling pathway,0.0478083633989792,0.2084741433683714,1
3524,Phenotype,HP:0001460,Aplasia/Hypoplasia involving the skeletal musculature,0.047785794856748054,0.20808595026966611,1
3525,Biological Process,GO:0034620,cellular response to unfolded protein,0.04777816294796933,0.2079546766460751,1
3526,Phenotype,HP:0031685,Abnormal stool composition,0.04777794647957534,0.20795095325376323,1
3527,Biological Process,GO:2000117,negative regulation of cysteine-type endopeptidase activity,0.047703398773235706,0.20666868589112378,1
3528,Biological Process,GO:1901655,cellular response to ketone,0.04769631703953614,0.20654687562438684,1
3529,Biological Process,GO:0031400,negative regulation of protein modification process,0.04763551783447173,0.20550109111730447,1
3530,Phenotype,HP:0100648,Neoplasm of the tongue,0.047614595536507265,0.2051412144537754,1
3531,Phenotype,HP:0009102,Anterior open-bite malocclusion,0.04757679080643917,0.20449094935643147,1
3532,Biological Process,GO:0030851,granulocyte differentiation,0.0475695425956526,0.20436627557925574,1
3533,Biological Process,GO:0001578,microtubule bundle formation,0.04756829233017379,0.20434477022789302,1
3534,Biological Process,GO:1901292,nucleoside phosphate catabolic process,0.04756228483667735,0.20424143756723867,1
3535,Phenotype,HP:0000360,Tinnitus,0.04752209973263588,0.20355022854275323,1
3536,Biological Process,GO:0014742,positive regulation of muscle hypertrophy,0.047520103842523476,0.2035158979794641,1
3536,Biological Process,GO:0010613,positive regulation of cardiac muscle hypertrophy,0.047520103842523476,0.2035158979794641,1
3538,Phenotype,HP:0001187,Hyperextensibility of the finger joints,0.04750548654429532,0.2032644712707396,1
3539,Phenotype,HP:0003811,Neonatal death,0.04750536690761176,0.20326241344465432,1
3540,Biological Process,GO:0000082,G1/S transition of mitotic cell cycle,0.04750454546088756,0.2032482840451556,1
3541,Phenotype,HP:0001136,Retinal arteriolar tortuosity,0.047501616147622716,0.20319789801748436,1
3542,Phenotype,HP:0000973,Cutis laxa,0.04746491511351503,0.20256661718374547,1
3543,Biological Process,GO:0046040,IMP metabolic process,0.047423540241905204,0.201854943409948,1
3544,Biological Process,GO:0032956,regulation of actin cytoskeleton organization,0.047412525492665614,0.2016654828061135,1
3545,Biological Process,GO:0042177,negative regulation of protein catabolic process,0.0473897390535456,0.20127354174408738,1
3546,Phenotype,HP:0011840,Abnormality of T cell physiology,0.0473886695883039,0.20125514627033989,1
3547,Phenotype,HP:0004426,Abnormal cheek morphology,0.04736038696927747,0.20076866746249655,1
3548,Biological Process,GO:0008209,androgen metabolic process,0.04735639517558854,0.200700006104327,1
