Rank,Task,ID,Name,Similarity,z-score,p-adjusted
4286,Phenotype,HP:0002448,Progressive encephalopathy,0.039426304520598476,0.014793812688335272,1
4287,Phenotype,HP:0001955,Unexplained fevers,0.039416861216148735,0.014609732846374755,1
4288,Phenotype,HP:0011151,Atypical absence status epilepticus,0.039412011924677026,0.01451520483316883,1
4289,Phenotype,HP:0006783,Posterior pharyngeal cleft,0.03940699009323745,0.014417313470810478,1
4290,Biological Process,GO:0032790,ribosome disassembly,0.03939962031892541,0.014273653283016588,1
4291,Phenotype,HP:0030955,Addictive alcohol use,0.039324662039234015,0.012812479564361084,1
4291,Phenotype,HP:0430037,Abnormal alcohol consumption,0.039324662039234015,0.012812479564361084,1
4291,Phenotype,HP:5200329,Problematic alcohol consumption,0.039324662039234015,0.012812479564361084,1
4294,Biological Process,GO:0010720,positive regulation of cell development,0.03931565725771968,0.012636947920023097,1
4295,Biological Process,GO:0071216,cellular response to biotic stimulus,0.0393146427632336,0.012617172216966802,1
4296,Disease,MONDO:0005564,embryonal neoplasm,0.03927453831088823,0.011835409721757726,1
4297,Phenotype,HP:0010832,Abnormality of pain sensation,0.0392570350212168,0.01149421530049834,1
4298,Biological Process,GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,0.03925465531743377,0.01144782735456012,1
4299,Biological Process,GO:1902107,positive regulation of leukocyte differentiation,0.03925338215748808,0.01142300944438464,1
4299,Biological Process,GO:1903708,positive regulation of hemopoiesis,0.03925338215748808,0.01142300944438464,1
4301,Biological Process,GO:0016242,negative regulation of macroautophagy,0.03920198829986721,0.010421180768951942,1
4302,Phenotype,HP:0002208,Coarse hair,0.03918302861209155,0.010051596546825229,1
4303,Biological Process,GO:0032007,negative regulation of TOR signaling,0.03916960829118088,0.009789992087767058,1
4304,Biological Process,GO:0010507,negative regulation of autophagy,0.0391146620914542,0.00871891704027184,1
4305,Phenotype,HP:0002098,Respiratory distress,0.039094799416378834,0.008331730742483171,1
4306,Phenotype,HP:0002893,Pituitary adenoma,0.03909188614247161,0.008274941828890102,1
4307,Phenotype,HP:0001598,Concave nail,0.03908774630410594,0.00819424329839686,1
4308,Biological Process,GO:1904659,glucose transmembrane transport,0.03908209178319977,0.008084018819210517,1
4309,Biological Process,GO:0061620,glycolytic process through glucose-6-phosphate,0.03904812105519717,0.007421821992317657,1
4310,Biological Process,GO:0014032,neural crest cell development,0.03903483715491385,0.007162876802338063,1
4311,Biological Process,GO:0090382,phagosome maturation,0.039026270948747666,0.006995894377312532,1
4312,Phenotype,HP:0002136,Broad-based gait,0.03899713918081105,0.006428024171883512,1
4313,Phenotype,HP:0002349,Focal aware seizure,0.038978381225906356,0.006062372360832059,1
4314,Biological Process,GO:0032770,positive regulation of monooxygenase activity,0.038916828304494167,0.004862511432269645,1
4315,Phenotype,HP:0002480,Hepatic encephalopathy,0.03891063880480361,0.004741858526190402,1
4316,Phenotype,HP:0000796,Urethral obstruction,0.03887914818225324,0.004128006791010045,1
4317,Phenotype,HP:0040189,Scaling skin,0.03887143853478037,0.003977721401406077,1
4318,Phenotype,HP:0030182,Tetraplegia/tetraparesis,0.03885882034314392,0.003731752976409603,1
4319,Disease,MONDO:0016463,syndromic agammaglobulinemia,0.03883782095651489,0.0033224085787453635,1
4319,Disease,MONDO:0015517,common variable immunodeficiency,0.03883782095651489,0.0033224085787453635,1
4321,Biological Process,GO:0006119,oxidative phosphorylation,0.038828733391647496,0.0031452632252836664,1
4322,Disease,MONDO:0015967,monogenic diabetes,0.038823316777311545,0.0030396762968700293,1
4323,Phenotype,HP:0000027,Azoospermia,0.03881972770867392,0.002969714008656717,1
4324,Phenotype,HP:0009943,Complete duplication of thumb phalanx,0.03881753056898618,0.0029268848137877545,1
4325,Biological Process,GO:0051053,negative regulation of DNA metabolic process,0.0387889633223959,0.002370018913130425,1
4326,Phenotype,HP:0031983,Abnormal pulmonary thoracic imaging finding,0.03878842334054655,0.0023594929606931053,1
4327,Biological Process,GO:0098901,regulation of cardiac muscle cell action potential,0.03878458198838275,0.002284612869408232,1
4328,Phenotype,HP:0045025,Narrow palpebral fissure,0.03876249053869485,0.0018539807121087995,1
4329,Biological Process,GO:0043388,positive regulation of DNA binding,0.038751959976699224,0.0016487067851453112,1
4330,Biological Process,GO:0009268,response to pH,0.03874443523022497,0.0015020257002406202,1
4331,Phenotype,HP:0012191,B-cell lymphoma,0.038732752604579423,0.0012742944125370486,1
4332,Phenotype,HP:0000871,Panhypopituitarism,0.03867726190348142,0.00019260531284070046,1
4333,Phenotype,HP:0004385,Protracted diarrhea,0.038674638533907735,0.0001414675507259687,1
4334,Phenotype,HP:0040086,Abnormal prolactin level,0.0386614793472585,-0.00011504657646462592,1
4335,Phenotype,HP:0002474,Expressive language delay,0.03865882048700453,-0.00016687616407883542,1
4336,Phenotype,HP:0003076,Glycosuria,0.038636665255112,-0.0005987516380806453,1
4337,Phenotype,HP:0009053,Distal lower limb muscle weakness,0.03862778105461273,-0.000771932777432361,1
4338,Phenotype,HP:0011958,Retinal perforation,0.03860240889653088,-0.0012665163074626847,1
4339,Biological Process,GO:0034204,lipid translocation,0.03855645008503117,-0.002162398760748664,1
4339,Biological Process,GO:0045332,phospholipid translocation,0.03855645008503117,-0.002162398760748664,1
4341,Biological Process,GO:0141086,negative regulation of inflammasome-mediated signaling pathway,0.03855223354982629,-0.0022445923549790046,1
4342,Phenotype,HP:0007763,Retinal telangiectasia,0.038547640762349955,-0.002334120294833214,1
4343,Phenotype,HP:0001498,Carpal bone hypoplasia,0.038537741821070615,-0.0025270819382892176,1
4344,Phenotype,HP:0004440,Coronal craniosynostosis,0.038527017529242036,-0.0027361322718297593,1
4345,Phenotype,HP:0032120,Abnormal peripheral nervous system physiology,0.03851999045896648,-0.0028731120751024635,1
4346,Phenotype,HP:0002529,Neuronal loss in central nervous system,0.038486293180380104,-0.0035299785088485007,1
4347,Biological Process,GO:0051169,nuclear transport,0.03848315745781383,-0.003591103649682778,1
4348,Disease,MONDO:0016387,mitochondrial oxidative phosphorylation disorder,0.03847274990139404,-0.003793979809309559,1
4349,Phenotype,HP:0012125,Prostate cancer,0.03847174435714451,-0.0038135810439751806,1
4349,Phenotype,HP:0100787,Prostate neoplasm,0.03847174435714451,-0.0038135810439751806,1
4351,Phenotype,HP:0005521,Disseminated intravascular coagulation,0.03841797556064641,-0.004861704782276207,1
4352,Phenotype,HP:0003811,Neonatal death,0.038393472220433544,-0.005339352306815459,1
4353,Biological Process,GO:0032543,mitochondrial translation,0.038391559063860936,-0.005376645773462202,1
4354,Phenotype,HP:0010660,Abnormal hand bone ossification,0.03837266105989734,-0.005745027583188084,1
4355,Phenotype,HP:0009883,Duplication of the distal phalanx of hand,0.03834955117596528,-0.006195512241877248,1
4356,Biological Process,GO:0042633,hair cycle,0.03833748931113046,-0.006430636099670917,1
4356,Biological Process,GO:0042303,molting cycle,0.03833748931113046,-0.006430636099670917,1
4358,Biological Process,GO:0014033,neural crest cell differentiation,0.03833477784502437,-0.006483491141562893,1
4359,Phenotype,HP:0032860,Generalized non-convulsive status epilepticus without coma,0.03832872512890806,-0.006601477703581769,1
4360,Biological Process,GO:0007044,cell-substrate junction assembly,0.03832749050958306,-0.0066255443352821845,1
4360,Biological Process,GO:0150115,cell-substrate junction organization,0.03832749050958306,-0.0066255443352821845,1
4362,Biological Process,GO:0006694,steroid biosynthetic process,0.03832405652960269,-0.0066924834555283546,1
4363,Disease,MONDO:0019249,mucopolysaccharidosis,0.038323683056363134,-0.006699763629039646,1
4364,Phenotype,HP:0000776,Congenital diaphragmatic hernia,0.03831377638611744,-0.006892875934471325,1
4365,Phenotype,HP:0002045,Hypothermia,0.0382931007620364,-0.0072959091770749,1
4366,Biological Process,GO:0010544,negative regulation of platelet activation,0.038279821701440064,-0.007554760026263091,1
4367,Biological Process,GO:0002478,antigen processing and presentation of exogenous peptide antigen,0.03827878951260322,-0.0075748806481250085,1
4368,Biological Process,GO:0030316,osteoclast differentiation,0.03826985950162898,-0.0077489547783823245,1
4369,Phenotype,HP:0011166,Focal myoclonic seizure,0.03826700266205285,-0.007804643608545405,1
4370,Biological Process,GO:0060538,skeletal muscle organ development,0.03826553258177878,-0.007833300118134824,1
4371,Biological Process,GO:0051580,regulation of neurotransmitter uptake,0.03825243128245781,-0.008088685838389575,1
4372,Biological Process,GO:1901874,negative regulation of post-translational protein modification,0.03825042509085974,-0.008127792851647555,1
4373,Phenotype,HP:0032341,Reduced forced vital capacity,0.03824871767780502,-0.008161075727037918,1
4374,Biological Process,GO:0048260,positive regulation of receptor-mediated endocytosis,0.038237804604556835,-0.008373806006943785,1
4375,Phenotype,HP:0010183,Abnormality of the middle phalanges of the toes,0.038235924180459735,-0.008410461414217293,1
4376,Phenotype,HP:0100703,Tongue thrusting,0.03818775982472822,-0.009349336893492016,1
4377,Phenotype,HP:5200283,Sleep-related breathing disorders,0.038185722794625176,-0.00938904504665306,1
4378,Phenotype,HP:0002835,Aspiration,0.03817506824090988,-0.009596735964012509,1
4379,Phenotype,HP:0007633,Bilateral microphthalmos,0.038173206735152676,-0.00963302259306474,1
4380,Biological Process,GO:0150077,regulation of neuroinflammatory response,0.03816307011480069,-0.009830617352646858,1
4381,Phenotype,HP:0010828,Hemifacial spasm,0.03816001623034482,-0.009890147210123613,1
4382,Biological Process,GO:0006740,NADPH regeneration,0.03815982336369672,-0.009893906790500378,1
4383,Disease,MONDO:0018772,Joubert syndrome,0.038148243397817416,-0.010119636914983346,1
4384,Biological Process,GO:1903573,negative regulation of response to endoplasmic reticulum stress,0.038121689255533164,-0.010637261051862275,1
4385,Phenotype,HP:0005216,Impaired mastication,0.03810732001714001,-0.01091736291097125,1
4386,Phenotype,HP:0012126,Stomach cancer,0.03808400050958949,-0.01137193379633703,1
4387,Biological Process,GO:0045861,negative regulation of proteolysis,0.038063046140082823,-0.011780400668044732,1
4388,Phenotype,HP:0000389,Chronic otitis media,0.03802541216733735,-0.012514005709818398,1
4389,Biological Process,GO:0009299,mRNA transcription,0.03801185886622371,-0.012778202373212998,1
4390,Biological Process,GO:0009191,ribonucleoside diphosphate catabolic process,0.0380056408336803,-0.012899411474750384,1
4390,Biological Process,GO:0009134,nucleoside diphosphate catabolic process,0.0380056408336803,-0.012899411474750384,1
4392,Biological Process,GO:0086010,membrane depolarization during action potential,0.03796146231157349,-0.013760590462545639,1
4393,Phenotype,HP:0012090,Abnormal pancreas morphology,0.037955474396763944,-0.013877313842341425,1
4394,Phenotype,HP:0000679,Taurodontia,0.03794554476994294,-0.014070873643962284,1
4394,Phenotype,HP:0011071,Abnormal permanent molar morphology,0.03794554476994294,-0.014070873643962284,1
4396,Biological Process,GO:0007159,leukocyte cell-cell adhesion,0.037924661115867675,-0.014477962048470771,1
4397,Phenotype,HP:0000107,Renal cyst,0.03790610032822139,-0.014839770446661729,1
4398,Phenotype,HP:0000331,Short chin,0.03789371599212554,-0.015081180288252982,1
4399,Phenotype,HP:0000762,Decreased nerve conduction velocity,0.03788059414945133,-0.015336966463373718,1
4400,Phenotype,HP:0001218,Autoamputation,0.037865743854677336,-0.015626445631350645,1
4401,Phenotype,HP:0003763,Bruxism,0.037817262835504684,-0.016571493881662153,1
4402,Phenotype,HP:0007514,Edema of the dorsum of hands,0.0377753240407771,-0.017389013505916064,1
4403,Phenotype,HP:0031857,Ineffective esophageal peristalsis,0.03774574551295673,-0.017965592473117353,1
4404,Disease,MONDO:0019255,sphingolipidosis,0.03773510204136732,-0.01817306736482687,1
4405,Biological Process,GO:0032695,negative regulation of interleukin-12 production,0.037687843758462236,-0.019094280621774398,1
4406,Biological Process,GO:0032273,positive regulation of protein polymerization,0.03765334064416548,-0.019766855339734164,1
4407,Phenotype,HP:0007054,Proximal hyperreflexia,0.037638188523097416,-0.020062218055870263,1
4408,Biological Process,GO:0006631,fatty acid metabolic process,0.037619685710086004,-0.020422896345243753,1
4409,Biological Process,GO:0071222,cellular response to lipopolysaccharide,0.03757041395718852,-0.0213833584943525,1
4410,Disease,MONDO:0016296,holoprosencephaly,0.03756464639741519,-0.021495786458231317,1
4411,Phenotype,HP:0009701,Metacarpal synostosis,0.037538055341427845,-0.022014130159820663,1
4412,Disease,MONDO:0019303,premature aging syndrome,0.03753240341076747,-0.022124304146931992,1
4413,Biological Process,GO:0060337,type I interferon-mediated signaling pathway,0.03748923754354949,-0.022965743291234016,1
4414,Phenotype,HP:0009541,Abnormality of the phalanges of the 2nd finger,0.03747794314960051,-0.023185906716466483,1
4415,Phenotype,HP:0005769,Fifth finger distal phalanx clinodactyly,0.03743284840997141,-0.024064945678765708,1
4416,Biological Process,GO:0089718,amino acid import across plasma membrane,0.037409758590878694,-0.02451503921033667,1
4417,Phenotype,HP:0010662,Abnormality of the diencephalon,0.03738470514163117,-0.025003410098154096,1
4418,Biological Process,GO:0060541,respiratory system development,0.037363411500443644,-0.025418490446926616,1
4419,Biological Process,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,0.03735247763240057,-0.025631626083090622,1
4420,Phenotype,HP:0001702,Abnormal tricuspid valve morphology,0.0373274738407301,-0.0261190289878271,1
4421,Disease,MONDO:0021106,laminopathy,0.037321293924208576,-0.02623949508766166,1
4422,Biological Process,GO:0018212,peptidyl-tyrosine modification,0.03729971884919281,-0.026660061470999818,1
4423,Phenotype,HP:0006315,Solitary median maxillary central incisor,0.037280097756758224,-0.027042538559785216,1
4424,Biological Process,GO:0051302,regulation of cell division,0.03726837707434294,-0.02727101169417982,1
4425,Phenotype,HP:0001657,Prolonged QT interval,0.03725560171213571,-0.027520043870216417,1
4426,Phenotype,HP:0007495,Prematurely aged appearance,0.03724329896413259,-0.027759863302084582,1
4427,Phenotype,HP:0003401,Paresthesia,0.03723946726523486,-0.02783455522071199,1
4428,Biological Process,GO:0045185,maintenance of protein location,0.03722887161176458,-0.02804109798618759,1
4429,Biological Process,GO:0006839,mitochondrial transport,0.03722332249736393,-0.028149267759525816,1
4430,Phenotype,HP:0001457,Abnormality of the musculature of the upper arm,0.03717926688725748,-0.029008050804066154,1
4431,Biological Process,GO:0006310,DNA recombination,0.03716497796101148,-0.029286587125662865,1
4432,Biological Process,GO:0010893,positive regulation of steroid biosynthetic process,0.037154920688084125,-0.029482635153222973,1
4433,Phenotype,HP:0000878,11 pairs of ribs,0.03713399583452781,-0.02989052666579609,1
4434,Biological Process,GO:2000392,regulation of lamellipodium morphogenesis,0.03711229847979702,-0.030313476667150136,1
4435,Biological Process,GO:0021537,telencephalon development,0.03710610495594602,-0.030434208016831773,1
4436,Phenotype,HP:0000179,Thick lower lip vermilion,0.03705392646455263,-0.031451331683716804,1
4437,Biological Process,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,0.037052678190443444,-0.031475664490306476,1
4438,Phenotype,HP:0009932,Single naris,0.03702459320372864,-0.032023129622182664,1
4439,Phenotype,HP:0007957,Corneal opacity,0.037021998736251116,-0.032073703991120577,1
4440,Phenotype,HP:0012727,Thoracic aortic aneurysm,0.03699485447217299,-0.03260283146638409,1
4441,Phenotype,HP:0004950,Peripheral arterial stenosis,0.03699052821675908,-0.03268716385417398,1
4442,Biological Process,GO:0045910,negative regulation of DNA recombination,0.03695000475349208,-0.03347709419620439,1
4443,Phenotype,HP:0009129,Upper limb amyotrophy,0.036924823068499535,-0.03396796480388186,1
4444,Biological Process,GO:0009154,purine ribonucleotide catabolic process,0.036910956027087716,-0.034238277257020826,1
4445,Phenotype,HP:0008067,Abnormally lax or hyperextensible skin,0.03690505697425106,-0.034353268436185656,1
4446,Biological Process,GO:0010799,regulation of peptidyl-threonine phosphorylation,0.036904964946075536,-0.034355062356110265,1
4447,Phenotype,HP:0010574,Abnormality of the epiphysis of the femoral head,0.036903188350783434,-0.034389693811903994,1
4448,Biological Process,GO:0032147,activation of protein kinase activity,0.03688376432072016,-0.034768329532409874,1
4449,Biological Process,GO:0032727,positive regulation of interferon-alpha production,0.03687374873237592,-0.03496356499573322,1
4450,Biological Process,GO:0031331,positive regulation of cellular catabolic process,0.0368331225638201,-0.03575549738836327,1
4451,Biological Process,GO:0050709,negative regulation of protein secretion,0.036817389976439685,-0.03606217522704037,1
4452,Phenotype,HP:0007598,Bilateral single transverse palmar creases,0.03677290320080828,-0.036929363050026004,1
4453,Phenotype,HP:0012490,Panniculitis,0.036764999095351136,-0.037083439040176955,1
4454,Biological Process,GO:0030031,cell projection assembly,0.03675416468773318,-0.037294635878387924,1
4455,Phenotype,HP:0030051,Tip-toe gait,0.03672611307842821,-0.03784145037908301,1
4456,Biological Process,GO:1900076,regulation of cellular response to insulin stimulus,0.03672548224393479,-0.03785374733662261,1
4457,Biological Process,GO:0016358,dendrite development,0.036636279707660035,-0.03959258662400626,1
4458,Phenotype,HP:0000964,Eczematoid dermatitis,0.036633003417284704,-0.03965645187559458,1
4459,Biological Process,GO:0006337,nucleosome disassembly,0.036601576412304215,-0.04026906350332404,1
4460,Phenotype,HP:0011459,Esophageal carcinoma,0.03655848610312984,-0.04110902978261375,1
4461,Biological Process,GO:0072528,pyrimidine-containing compound biosynthetic process,0.03653703450123624,-0.041527189284659816,1
4462,Biological Process,GO:0034383,low-density lipoprotein particle clearance,0.03653382312090203,-0.0415897892344489,1
4463,Phenotype,HP:0040084,Abnormal circulating renin,0.03650573399848134,-0.04213733498430055,1
4464,Phenotype,HP:0032367,Abnormal growth hormone level,0.036497586704341556,-0.04229615149028517,1
4465,Phenotype,HP:0005115,Supraventricular arrhythmia,0.036491269106846635,-0.04241930142732516,1
4466,Phenotype,HP:0001904,Neutropenia in presence of anti-neutropil antibodies,0.03644712666028971,-0.043279777188664464,1
4467,Biological Process,GO:0008037,cell recognition,0.036446562051852927,-0.043290783191104125,1
4468,Phenotype,HP:0100736,Abnormal soft palate morphology,0.03644364191566052,-0.04334770587231837,1
4469,Phenotype,HP:0011483,Anterior synechiae of the anterior chamber,0.03642998192372193,-0.043613982277004845,1
4470,Biological Process,GO:0030514,negative regulation of BMP signaling pathway,0.036424792306698706,-0.04371514431054464,1
4471,Biological Process,GO:0090557,establishment of endothelial intestinal barrier,0.03640748060671495,-0.04405260404342081,1
4472,Phenotype,HP:0000771,Gynecomastia,0.036390595252598024,-0.04438175294821717,1
4473,Biological Process,GO:2000008,regulation of protein localization to cell surface,0.03636664398407541,-0.04484863885111928,1
4474,Phenotype,HP:0012888,Abnormal uterine cervix morphology,0.036359175585902404,-0.04499422152958758,1
4475,Phenotype,HP:0008081,Pes valgus,0.03634348361063844,-0.045300107709792044,1
4476,Biological Process,GO:0140131,positive regulation of lymphocyte chemotaxis,0.03632165960154132,-0.04572552660493865,1
4477,Disease,MONDO:0021129,microphthalmia,0.036300854551499784,-0.04613108276846276,1
4478,Phenotype,HP:0007272,Progressive psychomotor deterioration,0.036283775749100244,-0.046464002591530454,1
4479,Phenotype,HP:0009658,Aplasia/Hypoplasia of the phalanges of the thumb,0.036282583175683114,-0.04648724961563309,1
4480,Phenotype,HP:0000934,Chondrocalcinosis,0.03625499238156782,-0.04702508137223265,1
4481,Biological Process,GO:0051301,cell division,0.03625125219213987,-0.0470979894821494,1
4482,Biological Process,GO:0000077,DNA damage checkpoint signaling,0.0362413640911422,-0.04729073981426331,1
4483,Phenotype,HP:0010907,Abnormal circulating proline concentration,0.03622011953477433,-0.04770486334480631,1
4484,Biological Process,GO:0009261,ribonucleotide catabolic process,0.036191426506137936,-0.048264181134978906,1
4485,Phenotype,HP:0011318,Bicoronal synostosis,0.03617650500048997,-0.04855504842789631,1
4486,Biological Process,GO:0031570,DNA integrity checkpoint signaling,0.036165660426897506,-0.048766443433072085,1
4487,Phenotype,HP:0034274,Gastrointestinal ulcer,0.036148570607058894,-0.049099578020839356,1
4488,Biological Process,GO:0010543,regulation of platelet activation,0.03613285449301262,-0.049405934742182855,1
4489,Phenotype,HP:0002352,Leukoencephalopathy,0.03612960978066038,-0.0494691844383234,1
4490,Phenotype,HP:0003328,Abnormal hairshaft morphology,0.03612855275377247,-0.04948978923228187,1
4491,Biological Process,GO:0061462,protein localization to lysosome,0.036124201053292615,-0.049574617624806375,1
4492,Biological Process,GO:0050779,RNA destabilization,0.03611982890728371,-0.04965984456529425,1
4493,Biological Process,GO:1903050,regulation of proteolysis involved in protein catabolic process,0.03610305390889901,-0.049986842288176014,1
4494,Biological Process,GO:0043487,regulation of RNA stability,0.036070429658252356,-0.05062279201690476,1
4495,Biological Process,GO:0007080,mitotic metaphase chromosome alignment,0.036028887421450495,-0.05143258147417284,1
4496,Phenotype,HP:0004935,Pulmonary artery atresia,0.03602760795457993,-0.0514575223262422,1
4497,Biological Process,GO:0030193,regulation of blood coagulation,0.03602200969865832,-0.05156665002309765,1
4497,Biological Process,GO:1900046,regulation of hemostasis,0.03602200969865832,-0.05156665002309765,1
4499,Phenotype,HP:0000845,Elevated circulating growth hormone concentration,0.036016452811912236,-0.05167497130400684,1
4500,Biological Process,GO:0019369,arachidonic acid metabolic process,0.03599844677095709,-0.0520259659363411,1
4501,Biological Process,GO:0070373,negative regulation of ERK1 and ERK2 cascade,0.035942441133296366,-0.05311769277670231,1
4502,Phenotype,HP:0002438,Cerebellar malformation,0.035927292370757646,-0.05341299002448947,1
4503,Phenotype,HP:0010488,Aplasia/Hypoplasia of the palmar creases,0.035921008549501976,-0.05353548155590289,1
4504,Phenotype,HP:0006482,Abnormal dental morphology,0.03591377092172843,-0.05367656579011504,1
4505,Phenotype,HP:0012118,Laryngeal carcinoma,0.03589841725735843,-0.05397585722202707,1
4506,Phenotype,HP:0009058,Increased muscle lipid content,0.0358900989848534,-0.054138006636594724,1
4507,Biological Process,GO:0050433,regulation of catecholamine secretion,0.03588904359360012,-0.05415857954686615,1
4508,Biological Process,GO:0060828,regulation of canonical Wnt signaling pathway,0.035844198205688294,-0.055032757856313105,1
4509,Disease,MONDO:0015194,sideroblastic anemia,0.03582805684127921,-0.05534740405090156,1
4509,Disease,MONDO:0020099,inherited sideroblastic anemia,0.03582805684127921,-0.05534740405090156,1
4511,Biological Process,GO:0043543,protein acylation,0.03582635915545285,-0.05538049731187591,1
4512,Phenotype,HP:0040160,Generalized osteoporosis,0.03582491293644163,-0.05540868869005729,1
4513,Disease,MONDO:0002427,cerebellar disorder,0.03581833815701241,-0.055536851915620786,1
4514,Biological Process,GO:0006836,neurotransmitter transport,0.035785595330157016,-0.05617511306932598,1
4515,Disease,MONDO:0002129,bone cancer,0.03578403444647149,-0.0562055396243184,1
4515,Disease,MONDO:0000637,musculoskeletal system cancer,0.03578403444647149,-0.0562055396243184,1
4517,Phenotype,HP:0003546,Exercise intolerance,0.035775039329580594,-0.0563808828746081,1
4518,Phenotype,HP:0010181,Duplication of phalanx of toe,0.035734352553307036,-0.05717399670316043,1
4518,Phenotype,HP:0010066,Duplication of phalanx of hallux,0.035734352553307036,-0.05717399670316043,1
4520,Biological Process,GO:0019722,calcium-mediated signaling,0.03572305369960649,-0.05739424706304254,1
4521,Phenotype,HP:0011070,Abnormal molar morphology,0.035716177644910974,-0.057528283095492704,1
4522,Phenotype,HP:0001522,Death in infancy,0.03570736168621602,-0.05770013398645299,1
4523,Biological Process,GO:0071467,cellular response to pH,0.03569213331196819,-0.05799698311800181,1
4524,Biological Process,GO:1901570,fatty acid derivative biosynthetic process,0.03567331564212162,-0.05836379896195324,1
4525,Phenotype,HP:0000884,Prominent sternum,0.03566904975784224,-0.058446954525574905,1
4526,Phenotype,HP:0012700,Abnormal large intestine physiology,0.0356640959260649,-0.058543520359656154,1
4527,Phenotype,HP:0001943,Hypoglycemia,0.035648279782660164,-0.05885182696926125,1
4528,Biological Process,GO:0046632,alpha-beta T cell differentiation,0.03562317033171858,-0.05934128950704579,1
4529,Biological Process,GO:0006783,heme biosynthetic process,0.03561089440241327,-0.0595805861577538,1
4529,Biological Process,GO:0033014,tetrapyrrole biosynthetic process,0.03561089440241327,-0.0595805861577538,1
4529,Biological Process,GO:0006779,porphyrin-containing compound biosynthetic process,0.03561089440241327,-0.0595805861577538,1
4532,Phenotype,HP:0011042,Abnormal blood potassium concentration,0.03560039517441038,-0.05978524928619214,1
4533,Phenotype,HP:0031264,Abnormal Bowman capsule morphology,0.03554641347835308,-0.06083752310960589,1
4534,Phenotype,HP:0100544,Neoplasm of the heart,0.03554555555376204,-0.06085424677069004,1
4535,Phenotype,HP:0002073,Progressive cerebellar ataxia,0.035543460800072646,-0.060895080138939746,1
4536,Phenotype,HP:0002323,Anencephaly,0.03552903279783026,-0.06117632749114777,1
4537,Biological Process,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,0.03552131158055449,-0.061326838412767516,1
4538,Biological Process,GO:0043392,negative regulation of DNA binding,0.03551334462690403,-0.06148213951278914,1
4539,Phenotype,HP:0010654,Aplasia of the falx cerebri,0.03550413307719669,-0.06166170172253933,1
4540,Biological Process,GO:0051651,maintenance of location in cell,0.035471947337537,-0.06228910348655845,1
4541,Phenotype,HP:0003215,Dicarboxylic aciduria,0.035452652576047794,-0.06266521935410276,1
4542,Biological Process,GO:0043457,regulation of cellular respiration,0.03541747561387065,-0.06335092949642447,1
4543,Phenotype,HP:0002778,Abnormal tracheal morphology,0.0354146638734949,-0.06340573920067123,1
4544,Phenotype,HP:0012591,Abnormal urinary electrolyte concentration,0.035405476789593826,-0.06358482449455204,1
4545,Phenotype,HP:0030212,Collectionism,0.03537954237400376,-0.06409036819999604,1
4546,Disease,MONDO:0018158,mitochondrial DNA depletion syndrome,0.035378233432937445,-0.06411588359727091,1
4547,Biological Process,GO:0002700,regulation of production of molecular mediator of immune response,0.03535652827163349,-0.06453898577340257,1
4548,Phenotype,HP:0005222,Bowel diverticulosis,0.03535571033382523,-0.06455492996574326,1
4549,Phenotype,HP:0000606,Abnormality of the periorbital region,0.03535454563826068,-0.06457763356241275,1
4550,Phenotype,HP:0031273,Shock,0.03533513897894314,-0.06495593067219758,1
4551,Biological Process,GO:0043331,response to dsRNA,0.035328298942575165,-0.06508926459363597,1
4552,Phenotype,HP:0000989,Pruritus,0.035292272223136356,-0.06579153918998593,1
4553,Phenotype,HP:0000537,Epicanthus inversus,0.0352771552755915,-0.06608621626301614,1
4554,Phenotype,HP:0030639,Congenital stationary night blindness with abnormal fundus,0.035254231547189874,-0.06653307216221704,1
4555,Phenotype,HP:0000070,Ureterocele,0.03525353762683647,-0.06654659886250157,1
4556,Biological Process,GO:0032496,response to lipopolysaccharide,0.03522598409904898,-0.06708370418062097,1
4557,Biological Process,GO:0045807,positive regulation of endocytosis,0.03522338916822321,-0.0671342875816803,1
4558,Biological Process,GO:0048812,neuron projection morphogenesis,0.03522194999270911,-0.06716234165984733,1
4559,Disease,MONDO:0016624,inherited deficiency anemia,0.035198837308823006,-0.06761288089848794,1
4559,Disease,MONDO:0001639,deficiency anemia,0.035198837308823006,-0.06761288089848794,1
4561,Phenotype,HP:0003259,Elevated circulating creatinine concentration,0.03518068782386041,-0.06796667170777086,1
4562,Phenotype,HP:0003207,Arterial calcification,0.03517814458113189,-0.06801624754449474,1
4563,Phenotype,HP:0004338,Abnormal circulating aromatic amino acid concentration,0.03515765683456451,-0.06841561846071605,1
4564,Biological Process,GO:0010649,regulation of cell communication by electrical coupling,0.03515404839043268,-0.06848595843853271,1
4565,Biological Process,GO:0046631,alpha-beta T cell activation,0.035128512850757576,-0.06898372679205629,1
4566,Biological Process,GO:0006862,nucleotide transport,0.035079225629583655,-0.06994449046674829,1
4567,Biological Process,GO:0050769,positive regulation of neurogenesis,0.03507375557425774,-0.07005111912891515,1
4568,Phenotype,HP:0001897,Normocytic anemia,0.03505966438606167,-0.070325800911121,1
4569,Biological Process,GO:0010586,miRNA metabolic process,0.035027647759614755,-0.07094990612427222,1
